,r,x,y,p,pno,tno,per,perType,actionType,actionNumber,previousAction,subType,player,shirtNumber,season,team_name
1099,1,67.550003051758,54.709999084473,1,1,1,1,REGULAR,3pt,167,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1100,0,91.889999389648,3.8599998950958,4,4,1,2,REGULAR,3pt,176,,jumpshot,M. Kamba,10,2021,Edmonton Stingers
1101,0,94.069999694824,4.4299998283386,6,6,1,2,REGULAR,3pt,178,,jumpshot,A. Kappos,14,2021,Edmonton Stingers
1102,1,92.199996948242,96.519996643066,10,10,1,2,REGULAR,3pt,182,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1103,1,94.069999694824,43.689998626709,4,4,1,2,REGULAR,2pt,204,,layup,M. Kamba,10,2021,Edmonton Stingers
1104,0,92.51000213623,56.970001220703,6,6,1,2,REGULAR,2pt,220,,layup,A. Kappos,14,2021,Edmonton Stingers
1105,0,93.919998168945,46.229999542236,4,4,1,2,REGULAR,2pt,225,,layup,M. Kamba,10,2021,Edmonton Stingers
1106,0,87.209999084473,50.75,14,14,1,2,REGULAR,2pt,232,,jumpshot,J. Lull,32,2021,Edmonton Stingers
1107,0,94.379997253418,97.080001831055,1,1,1,2,REGULAR,3pt,251,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1108,1,94.379997253418,45.099998474121,14,14,1,2,REGULAR,2pt,259,,dunk,J. Lull,32,2021,Edmonton Stingers
1109,1,75.349998474121,17.700000762939,5,5,1,2,REGULAR,3pt,265,,jumpshot,A. Peter-McNeilly,6,2021,Edmonton Stingers
1110,1,69.889999389648,72.220001220703,5,5,1,2,REGULAR,3pt,271,,jumpshot,A. Peter-McNeilly,6,2021,Edmonton Stingers
1111,0,86.900001525879,95.389999389648,10,10,1,2,REGULAR,3pt,286,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1112,1,82.370002746582,69.400001525879,2,2,1,2,REGULAR,2pt,304,,turnaroundjumpshot,J. Baker,8,2021,Edmonton Stingers
1113,1,91.889999389648,58.659999847412,2,2,1,2,REGULAR,2pt,308,,jumpshot,J. Baker,8,2021,Edmonton Stingers
1114,1,91.580001831055,55.270000457764,1,1,1,2,REGULAR,2pt,312,,drivinglayup,X. Moon,4,2021,Edmonton Stingers
1115,0,92.51000213623,4.710000038147,3,3,1,2,REGULAR,3pt,317,,jumpshot,Z. Overwater,9,2021,Edmonton Stingers
1116,1,93.76000213623,58.099998474121,2,2,1,2,REGULAR,2pt,345,,layup,J. Baker,8,2021,Edmonton Stingers
1117,0,72.069999694824,25.889999389648,2,2,1,2,REGULAR,3pt,371,,jumpshot,J. Baker,8,2021,Edmonton Stingers
1118,1,6.8600001335144,50.189998626709,14,14,1,3,REGULAR,2pt,387,,dunk,J. Lull,32,2021,Edmonton Stingers
1119,0,18.559999465942,66.849998474121,10,10,1,3,REGULAR,2pt,391,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1120,0,31.979999542236,49.060001373291,2,2,1,3,REGULAR,3pt,395,,jumpshot,J. Baker,8,2021,Edmonton Stingers
1121,1,16.069999694824,53.860000610352,4,4,1,3,REGULAR,2pt,419,,jumpshot,M. Kamba,10,2021,Edmonton Stingers
1122,0,8.1099996566772,4.4299998283386,5,5,1,3,REGULAR,3pt,432,,jumpshot,A. Peter-McNeilly,6,2021,Edmonton Stingers
1123,1,7.3299999237061,54.139999389648,1,1,1,3,REGULAR,2pt,441,,layup,X. Moon,4,2021,Edmonton Stingers
1124,0,27.610000610352,23.629999160767,5,5,1,3,REGULAR,3pt,444,,jumpshot,A. Peter-McNeilly,6,2021,Edmonton Stingers
1125,1,7.0199999809265,55.840000152588,5,5,1,3,REGULAR,2pt,449,,layup,A. Peter-McNeilly,6,2021,Edmonton Stingers
1126,1,24.180000305176,36.630001068115,10,10,1,3,REGULAR,2pt,456,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1127,0,31.670000076294,54.709999084473,1,1,1,3,REGULAR,3pt,460,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1128,0,14.199999809265,31.540000915527,5,5,1,3,REGULAR,2pt,471,,jumpshot,A. Peter-McNeilly,6,2021,Edmonton Stingers
1129,0,29.799999237061,75.330001831055,5,5,1,3,REGULAR,3pt,480,,jumpshot,A. Peter-McNeilly,6,2021,Edmonton Stingers
1130,0,6.0,50.0,10,10,1,3,REGULAR,2pt,482,,layup,M. Johnson,11,2021,Edmonton Stingers
1131,0,21.840000152588,62.619998931885,10,10,1,3,REGULAR,2pt,537,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1132,0,13.260000228882,40.580001831055,1,1,1,3,REGULAR,2pt,541,,floatingjumpshot,X. Moon,4,2021,Edmonton Stingers
1133,0,16.690000534058,6.6900000572205,14,14,1,4,REGULAR,3pt,555,,jumpshot,J. Lull,32,2021,Edmonton Stingers
1134,1,6.0799999237061,55.840000152588,1,1,1,4,REGULAR,2pt,559,,layup,X. Moon,4,2021,Edmonton Stingers
1135,1,6.4000000953674,46.229999542236,14,14,1,4,REGULAR,2pt,563,,layup,J. Lull,32,2021,Edmonton Stingers
1136,1,9.5200004577637,52.450000762939,14,14,1,4,REGULAR,2pt,583,,layup,J. Lull,32,2021,Edmonton Stingers
1137,0,5.1500000953674,48.209999084473,5,5,1,4,REGULAR,2pt,587,,layup,A. Peter-McNeilly,6,2021,Edmonton Stingers
1138,1,7.960000038147,17.979999542236,1,1,1,4,REGULAR,2pt,619,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1139,0,20.440000534058,91.709999084473,1,1,1,4,REGULAR,3pt,627,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1140,1,16.690000534058,53.009998321533,2,2,1,4,REGULAR,2pt,636,,jumpshot,J. Baker,8,2021,Edmonton Stingers
1141,1,5.9299998283386,58.099998474121,10,10,1,4,REGULAR,2pt,639,,layup,M. Johnson,11,2021,Edmonton Stingers
1142,1,6.4000000953674,47.360000610352,1,1,1,4,REGULAR,2pt,644,,layup,X. Moon,4,2021,Edmonton Stingers
1143,1,28.860000610352,29.280000686646,5,5,1,4,REGULAR,3pt,664,,jumpshot,A. Peter-McNeilly,6,2021,Edmonton Stingers
1144,0,7.6399998664856,3.8599998950958,5,5,1,4,REGULAR,3pt,672,,jumpshot,A. Peter-McNeilly,6,2021,Edmonton Stingers
1145,1,7.1799998283386,43.689998626709,8,8,1,4,REGULAR,2pt,678,,layup,J. Jones,23,2021,Edmonton Stingers
1146,1,11.390000343323,19.110000610352,8,8,1,4,REGULAR,2pt,688,,jumpshot,J. Jones,23,2021,Edmonton Stingers
1147,1,5.9299998283386,49.619998931885,5,5,1,4,REGULAR,2pt,693,,dunk,A. Peter-McNeilly,6,2021,Edmonton Stingers
1148,0,94.699996948242,59.229999542236,9,9,1,1,REGULAR,2pt,8,,layup,B. Skeens,13,2021,Edmonton Stingers
1149,1,85.959999084473,56.970001220703,10,10,1,1,REGULAR,2pt,28,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1150,1,83.930000305176,21.940000534058,2,2,1,1,REGULAR,2pt,36,,jumpshot,J. Baker,8,2021,Edmonton Stingers
1151,1,77.220001220703,63.75,10,10,1,1,REGULAR,2pt,43,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1152,0,79.559997558594,53.009998321533,10,10,1,1,REGULAR,2pt,49,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1153,0,92.51000213623,58.659999847412,10,10,1,1,REGULAR,2pt,58,,drivinglayup,M. Johnson,11,2021,Edmonton Stingers
1154,1,94.699996948242,56.970001220703,9,9,1,1,REGULAR,2pt,61,,layup,B. Skeens,13,2021,Edmonton Stingers
1155,0,80.190002441406,34.650001525879,1,1,1,1,REGULAR,2pt,64,,pullupjumpshot,X. Moon,4,2021,Edmonton Stingers
1156,1,94.230003356934,56.970001220703,4,4,1,1,REGULAR,2pt,69,,layup,M. Kamba,10,2021,Edmonton Stingers
1157,1,92.360000610352,42.279998779297,1,1,1,1,REGULAR,2pt,73,,layup,X. Moon,4,2021,Edmonton Stingers
1158,1,94.069999694824,59.229999542236,4,4,1,1,REGULAR,2pt,87,,layup,M. Kamba,10,2021,Edmonton Stingers
1159,0,72.230003356934,50.189998626709,8,8,1,1,REGULAR,2pt,90,,jumpshot,J. Jones,23,2021,Edmonton Stingers
1160,0,93.76000213623,46.520000457764,5,5,1,1,REGULAR,2pt,95,,layup,A. Peter-McNeilly,6,2021,Edmonton Stingers
1161,0,88.459999084473,76.73999786377,6,6,1,1,REGULAR,2pt,101,,turnaroundjumpshot,A. Kappos,14,2021,Edmonton Stingers
1162,0,67.550003051758,63.180000305176,10,10,1,1,REGULAR,3pt,105,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1163,1,75.349998474121,14.60000038147,10,10,1,1,REGULAR,3pt,122,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1164,0,75.51000213623,50.75,10,10,1,1,REGULAR,2pt,134,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1165,1,93.449996948242,35.5,3,3,1,1,REGULAR,2pt,139,,turnaroundjumpshot,Z. Overwater,9,2021,Edmonton Stingers
1166,0,91.580001831055,59.790000915527,3,3,1,1,REGULAR,2pt,155,,jumpshot,Z. Overwater,9,2021,Edmonton Stingers
1167,0,81.279998779297,44.540000915527,1,1,1,1,REGULAR,2pt,160,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1168,1,72.0,25.0,8,8,1,1,REGULAR,3pt,162,,jumpshot,J. Jones,23,2021,Edmonton Stingers
1169,0,85.650001525879,5.5599999427795,5,5,1,2,REGULAR,3pt,182,,jumpshot,A. Peter-McNeilly,6,2021,Edmonton Stingers
1170,1,93.599998474121,43.970001220703,4,4,1,2,REGULAR,2pt,186,,drivinglayup,M. Kamba,10,2021,Edmonton Stingers
1171,0,73.480003356934,18.549999237061,2,2,1,2,REGULAR,3pt,234,,jumpshot,J. Baker,8,2021,Edmonton Stingers
1172,1,87.519996643066,95.389999389648,4,4,1,2,REGULAR,3pt,236,,jumpshot,M. Kamba,10,2021,Edmonton Stingers
1173,1,82.680000305176,47.360000610352,1,1,1,2,REGULAR,2pt,240,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1174,0,81.120002746582,41.709999084473,1,1,1,2,REGULAR,2pt,260,,floatingjumpshot,X. Moon,4,2021,Edmonton Stingers
1175,1,72.699996948242,24.760000228882,4,4,1,2,REGULAR,3pt,264,,jumpshot,M. Kamba,10,2021,Edmonton Stingers
1176,1,92.199996948242,49.909999847412,2,2,1,2,REGULAR,2pt,268,,drivinglayup,J. Baker,8,2021,Edmonton Stingers
1177,0,66.930000305176,56.119998931885,1,1,1,2,REGULAR,3pt,287,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1178,1,80.660003662109,49.619998931885,2,2,1,2,REGULAR,2pt,291,,fadeaway,J. Baker,8,2021,Edmonton Stingers
1179,0,89.23999786377,52.169998168945,2,2,1,2,REGULAR,2pt,295,,layup,J. Baker,8,2021,Edmonton Stingers
1180,0,67.550003051758,53.009998321533,4,4,1,2,REGULAR,3pt,300,,jumpshot,M. Kamba,10,2021,Edmonton Stingers
1181,1,92.819999694824,59.229999542236,4,4,1,2,REGULAR,2pt,365,,layup,M. Kamba,10,2021,Edmonton Stingers
1182,1,90.480003356934,51.319999694824,9,9,1,2,REGULAR,2pt,374,,layup,B. Skeens,13,2021,Edmonton Stingers
1183,0,84.559997558594,24.760000228882,2,2,1,2,REGULAR,2pt,384,,jumpshot,J. Baker,8,2021,Edmonton Stingers
1184,0,5.9299998283386,58.659999847412,1,1,1,3,REGULAR,2pt,398,,layup,X. Moon,4,2021,Edmonton Stingers
1185,0,9.5200004577637,50.189998626709,4,4,1,3,REGULAR,2pt,402,,jumpshot,M. Kamba,10,2021,Edmonton Stingers
1186,1,19.5,69.400001525879,10,10,1,3,REGULAR,2pt,404,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1187,1,5.7699999809265,59.229999542236,1,1,1,3,REGULAR,2pt,408,,drivinglayup,X. Moon,4,2021,Edmonton Stingers
1188,1,4.8400001525879,56.689998626709,9,9,1,3,REGULAR,2pt,423,,layup,B. Skeens,13,2021,Edmonton Stingers
1189,0,5.460000038147,56.970001220703,4,4,1,3,REGULAR,2pt,427,,layup,M. Kamba,10,2021,Edmonton Stingers
1190,0,22.309999465942,14.029999732971,2,2,1,3,REGULAR,3pt,431,,jumpshot,J. Baker,8,2021,Edmonton Stingers
1191,1,5.7699999809265,56.400001525879,2,2,1,3,REGULAR,2pt,433,,layup,J. Baker,8,2021,Edmonton Stingers
1192,1,5.7699999809265,49.060001373291,4,4,1,3,REGULAR,2pt,438,,dunk,M. Kamba,10,2021,Edmonton Stingers
1193,1,29.799999237061,25.329999923706,2,2,1,3,REGULAR,3pt,445,,jumpshot,J. Baker,8,2021,Edmonton Stingers
1194,1,29.489999771118,73.349998474121,1,1,1,3,REGULAR,3pt,449,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1195,1,19.809999465942,10.920000076294,5,5,1,3,REGULAR,3pt,453,,jumpshot,A. Peter-McNeilly,6,2021,Edmonton Stingers
1196,1,21.059999465942,67.699996948242,1,1,1,3,REGULAR,2pt,471,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1197,1,33.229999542236,51.319999694824,10,10,1,3,REGULAR,3pt,484,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1198,1,6.0799999237061,48.209999084473,2,2,1,3,REGULAR,2pt,505,,layup,J. Baker,8,2021,Edmonton Stingers
1199,0,10.300000190735,22.219999313354,10,10,1,3,REGULAR,2pt,527,,jumpshot,M. Johnson,11,2021,Edmonton Stingers
1200,0,8.8900003433228,46.799999237061,3,3,1,3,REGULAR,2pt,535,,layup,Z. Overwater,9,2021,Edmonton Stingers
1201,1,21.059999465942,36.909999847412,1,1,1,3,REGULAR,2pt,539,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1202,0,18.879999160767,67.699996948242,1,1,1,4,REGULAR,2pt,548,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1203,0,31.049999237061,80.699996948242,5,5,1,4,REGULAR,3pt,562,,jumpshot,A. Peter-McNeilly,6,2021,Edmonton Stingers
1204,1,20.280000686646,11.770000457764,1,1,1,4,REGULAR,3pt,573,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1205,1,5.460000038147,52.169998168945,2,2,1,4,REGULAR,2pt,582,,layup,J. Baker,8,2021,Edmonton Stingers
1206,1,5.7699999809265,54.709999084473,1,1,1,4,REGULAR,2pt,587,,layup,X. Moon,4,2021,Edmonton Stingers
1207,1,5.7699999809265,50.189998626709,1,1,1,4,REGULAR,2pt,597,,layup,X. Moon,4,2021,Edmonton Stingers
1208,1,6.4000000953674,33.240001678467,2,2,1,4,REGULAR,2pt,599,,turnaroundjumpshot,J. Baker,8,2021,Edmonton Stingers
1209,0,9.1999998092651,97.360000610352,4,4,1,4,REGULAR,3pt,602,,jumpshot,M. Kamba,10,2021,Edmonton Stingers
1210,0,18.25,35.220001220703,2,2,1,4,REGULAR,2pt,615,,jumpshot,J. Baker,8,2021,Edmonton Stingers
1211,1,8.2700004577637,4.4299998283386,8,8,1,4,REGULAR,3pt,619,,jumpshot,J. Jones,23,2021,Edmonton Stingers
1212,0,5.7699999809265,47.080001831055,9,9,1,4,REGULAR,2pt,623,,layup,B. Skeens,13,2021,Edmonton Stingers
1213,1,25.89999961853,17.700000762939,8,8,1,4,REGULAR,3pt,634,,jumpshot,J. Jones,23,2021,Edmonton Stingers
1214,0,26.370000839233,82.389999389648,4,4,1,4,REGULAR,3pt,651,,jumpshot,M. Kamba,10,2021,Edmonton Stingers
1215,1,31.670000076294,34.650001525879,1,1,1,4,REGULAR,3pt,655,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1216,1,27.459999084473,79.569999694824,1,1,1,4,REGULAR,3pt,659,,jumpshot,X. Moon,4,2021,Edmonton Stingers
1217,0,24.799999237061,17.139999389648,4,4,1,4,REGULAR,3pt,674,,jumpshot,M. Kamba,10,2021,Edmonton Stingers
1218,1,7.960000038147,47.080001831055,1,1,1,4,REGULAR,2pt,682,,dunk,X. Moon,4,2021,Edmonton Stingers
1219,1,5.9299998283386,46.520000457764,2,2,1,4,REGULAR,2pt,686,,layup,J. Baker,8,2021,Edmonton Stingers
1220,0,75.040000915527,84.650001525879,15,15,1,1,REGULAR,3pt,39,,jumpshot,J. DeLaurier,12,2021,Niagara River Lions
1221,1,94.069999694824,54.139999389648,8,8,1,1,REGULAR,2pt,45,,drivinglayup,L. Pandi,14,2021,Niagara River Lions
1222,1,93.76000213623,45.669998168945,15,15,1,1,REGULAR,2pt,48,,layup,J. DeLaurier,12,2021,Niagara River Lions
1223,1,81.440002441406,7.25,15,15,1,1,REGULAR,3pt,57,,jumpshot,J. DeLaurier,12,2021,Niagara River Lions
1224,1,73.790000915527,22.790000915527,11,11,1,1,REGULAR,3pt,62,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1225,0,93.76000213623,31.829999923706,6,6,1,1,REGULAR,2pt,68,,jumpshot,D. Mullings,25,2021,Niagara River Lions
1226,1,93.76000213623,46.229999542236,15,15,1,1,REGULAR,2pt,77,,dunk,J. DeLaurier,12,2021,Niagara River Lions
1227,1,93.290000915527,54.139999389648,13,13,1,1,REGULAR,2pt,93,,layup,T. White,10,2021,Niagara River Lions
1228,0,91.26000213623,49.909999847412,8,8,1,1,REGULAR,2pt,97,,layup,L. Pandi,14,2021,Niagara River Lions
1229,1,92.980003356934,46.520000457764,8,8,1,1,REGULAR,2pt,101,,drivinglayup,L. Pandi,14,2021,Niagara River Lions
1230,0,89.389999389648,44.540000915527,1,1,1,1,REGULAR,2pt,121,,layup,G. Shephard,15,2021,Niagara River Lions
1231,0,69.110000610352,76.459999084473,16,16,1,1,REGULAR,3pt,126,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1232,1,78.940002441406,36.060001373291,16,16,1,1,REGULAR,2pt,136,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1233,0,91.26000213623,58.099998474121,16,16,1,1,REGULAR,2pt,171,,layup,J. Babb Harrison,1,2021,Niagara River Lions
1234,0,78.160003662109,46.229999542236,13,13,1,2,REGULAR,2pt,189,,jumpshot,T. White,10,2021,Niagara River Lions
1235,0,79.410003662109,51.319999694824,16,16,1,2,REGULAR,2pt,210,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1236,0,80.970001220703,71.370002746582,8,8,1,2,REGULAR,2pt,214,,jumpshot,L. Pandi,14,2021,Niagara River Lions
1237,0,71.290000915527,76.180000305176,16,16,1,2,REGULAR,3pt,216,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1238,0,72.389999389648,15.729999542236,6,6,1,2,REGULAR,3pt,224,,jumpshot,D. Mullings,25,2021,Niagara River Lions
1239,0,75.040000915527,84.089996337891,15,15,1,2,REGULAR,3pt,237,,jumpshot,J. DeLaurier,12,2021,Niagara River Lions
1240,0,92.819999694824,45.099998474121,9,9,1,2,REGULAR,2pt,239,,layup,O. Ashaolu,5,2021,Niagara River Lions
1241,0,68.48999786377,34.369998931885,15,15,1,2,REGULAR,3pt,278,,jumpshot,J. DeLaurier,12,2021,Niagara River Lions
1242,0,91.889999389648,42.840000152588,15,15,1,2,REGULAR,2pt,282,,jumpshot,J. DeLaurier,12,2021,Niagara River Lions
1243,1,94.230003356934,44.540000915527,15,15,1,2,REGULAR,2pt,299,,layup,J. DeLaurier,12,2021,Niagara River Lions
1244,1,79.099998474121,92.559997558594,8,8,1,2,REGULAR,3pt,303,,jumpshot,L. Pandi,14,2021,Niagara River Lions
1245,0,88.139999389648,81.26000213623,9,9,1,2,REGULAR,2pt,307,,jumpshot,O. Ashaolu,5,2021,Niagara River Lions
1246,0,92.040000915527,43.409999847412,9,9,1,2,REGULAR,2pt,322,,jumpshot,O. Ashaolu,5,2021,Niagara River Lions
1247,1,70.669998168945,25.889999389648,11,11,1,2,REGULAR,3pt,325,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1248,1,76.290000915527,15.729999542236,16,16,1,2,REGULAR,3pt,348,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1249,0,72.230003356934,86.349998474121,6,6,1,2,REGULAR,3pt,352,,jumpshot,D. Mullings,25,2021,Niagara River Lions
1250,0,93.449996948242,43.409999847412,1,1,1,2,REGULAR,2pt,362,,jumpshot,G. Shephard,15,2021,Niagara River Lions
1251,0,72.230003356934,23.629999160767,11,11,1,2,REGULAR,3pt,370,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1252,0,69.730003356934,85.5,6,6,1,2,REGULAR,3pt,374,,jumpshot,D. Mullings,25,2021,Niagara River Lions
1253,1,9.5200004577637,52.450000762939,6,6,1,3,REGULAR,2pt,389,,layup,D. Mullings,25,2021,Niagara River Lions
1254,0,17.780000686646,7.8200001716614,15,15,1,3,REGULAR,3pt,393,,jumpshot,J. DeLaurier,12,2021,Niagara River Lions
1255,0,7.960000038147,45.669998168945,6,6,1,3,REGULAR,2pt,395,,layup,D. Mullings,25,2021,Niagara River Lions
1256,1,4.3699998855591,57.529998779297,6,6,1,3,REGULAR,2pt,399,,layup,D. Mullings,25,2021,Niagara River Lions
1257,0,24.489999771118,16.85000038147,16,16,1,3,REGULAR,3pt,407,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1258,0,28.860000610352,71.940002441406,11,11,1,3,REGULAR,3pt,412,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1259,0,29.020000457764,30.409999847412,11,11,1,3,REGULAR,3pt,421,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1260,1,9.8299999237061,50.189998626709,15,15,1,3,REGULAR,2pt,437,,layup,J. DeLaurier,12,2021,Niagara River Lions
1261,0,8.2700004577637,39.450000762939,16,16,1,3,REGULAR,2pt,446,,layup,J. Babb Harrison,1,2021,Niagara River Lions
1262,0,21.219999313354,11.210000038147,11,11,1,3,REGULAR,3pt,450,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1263,0,6.4000000953674,46.229999542236,11,11,1,3,REGULAR,2pt,459,,layup,P. Scrubb,13,2021,Niagara River Lions
1264,1,6.8600001335144,56.400001525879,6,6,1,3,REGULAR,2pt,471,,layup,D. Mullings,25,2021,Niagara River Lions
1265,0,5.7699999809265,45.669998168945,15,15,1,3,REGULAR,2pt,478,,layup,J. DeLaurier,12,2021,Niagara River Lions
1266,1,22.870000839233,73.0,6,6,1,3,REGULAR,2pt,481,,jumpshot,D. Mullings,25,2021,Niagara River Lions
1267,1,13.880000114441,5.5599999427795,16,16,1,3,REGULAR,3pt,485,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1268,1,15.130000114441,66.569999694824,6,6,1,3,REGULAR,2pt,489,,turnaroundjumpshot,D. Mullings,25,2021,Niagara River Lions
1269,1,27.930000305176,23.629999160767,6,6,1,3,REGULAR,3pt,493,,jumpshot,D. Mullings,25,2021,Niagara River Lions
1270,0,25.89999961853,23.629999160767,16,16,1,3,REGULAR,3pt,527,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1271,0,14.199999809265,48.209999084473,6,6,1,3,REGULAR,2pt,534,,layup,D. Mullings,25,2021,Niagara River Lions
1272,0,19.190000534058,73.919998168945,9,9,1,3,REGULAR,2pt,538,,jumpshot,O. Ashaolu,5,2021,Niagara River Lions
1273,1,4.9899997711182,47.080001831055,11,11,1,4,REGULAR,2pt,552,,layup,P. Scrubb,13,2021,Niagara River Lions
1274,0,12.789999961853,40.020000457764,11,11,1,4,REGULAR,2pt,555,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1275,1,24.64999961853,17.420000076294,11,11,1,4,REGULAR,3pt,561,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1276,0,13.880000114441,26.180000305176,11,11,1,4,REGULAR,2pt,580,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1277,0,7.1799998283386,56.970001220703,9,9,1,4,REGULAR,2pt,584,,layup,O. Ashaolu,5,2021,Niagara River Lions
1278,1,9.3599996566772,50.189998626709,8,8,1,4,REGULAR,2pt,629,,jumpshot,L. Pandi,14,2021,Niagara River Lions
1279,1,7.960000038147,59.790000915527,15,15,1,4,REGULAR,2pt,639,,layup,J. DeLaurier,12,2021,Niagara River Lions
1280,0,6.5500001907349,44.540000915527,8,8,1,4,REGULAR,2pt,643,,layup,L. Pandi,14,2021,Niagara River Lions
1281,0,11.079999923706,43.409999847412,16,16,1,4,REGULAR,2pt,667,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1282,0,25.739999771118,23.069999694824,11,11,1,4,REGULAR,3pt,669,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1283,1,28.549999237061,27.870000839233,16,16,1,4,REGULAR,3pt,673,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1284,1,24.489999771118,84.930000305176,8,8,1,4,REGULAR,3pt,677,,jumpshot,L. Pandi,14,2021,Niagara River Lions
1285,0,7.3299999237061,58.099998474121,11,11,1,4,REGULAR,2pt,683,,layup,P. Scrubb,13,2021,Niagara River Lions
1286,0,7.3299999237061,54.990001678467,6,6,1,4,REGULAR,2pt,690,,layup,D. Mullings,25,2021,Niagara River Lions
1287,0,28.549999237061,27.309999465942,11,11,1,4,REGULAR,3pt,698,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1288,0,32.759998321533,78.150001525879,16,16,1,4,REGULAR,3pt,700,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1289,1,31.829999923706,38.319999694824,11,11,1,4,REGULAR,3pt,705,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1290,0,29.950000762939,73.349998474121,10,10,2,1,REGULAR,3pt,16,,jumpshot,T. Scrubb,17,2021,Niagara River Lions
1291,0,10.449999809265,49.340000152588,8,8,2,1,REGULAR,2pt,30,,jumpshot,L. Pandi,14,2021,Niagara River Lions
1292,1,6.4000000953674,60.360000610352,11,11,2,1,REGULAR,2pt,38,,drivinglayup,P. Scrubb,13,2021,Niagara River Lions
1293,0,31.360000610352,58.659999847412,10,10,2,1,REGULAR,3pt,46,,jumpshot,T. Scrubb,17,2021,Niagara River Lions
1294,0,25.739999771118,87.480003356934,6,6,2,1,REGULAR,3pt,55,,jumpshot,D. Mullings,25,2021,Niagara River Lions
1295,1,6.0799999237061,46.799999237061,10,10,2,1,REGULAR,2pt,63,,drivinglayup,T. Scrubb,17,2021,Niagara River Lions
1296,0,5.460000038147,55.840000152588,6,6,2,1,REGULAR,2pt,66,,layup,D. Mullings,25,2021,Niagara River Lions
1297,1,31.829999923706,47.080001831055,10,10,2,1,REGULAR,3pt,71,,jumpshot,T. Scrubb,17,2021,Niagara River Lions
1298,1,25.430000305176,19.680000305176,11,11,2,1,REGULAR,3pt,89,,jumpshot,P. Scrubb,13,2021,Niagara River Lions
1299,0,13.729999542236,39.450000762939,6,6,2,1,REGULAR,2pt,92,,layup,D. Mullings,25,2021,Niagara River Lions
1300,0,26.989999771118,81.540000915527,16,16,2,1,REGULAR,3pt,103,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1301,0,23.559999465942,88.610000610352,16,16,2,1,REGULAR,3pt,111,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1302,0,27.610000610352,81.26000213623,16,16,2,1,REGULAR,3pt,125,,jumpshot,J. Babb Harrison,1,2021,Niagara River Lions
1303,0,30.420000076294,69.400001525879,10,10,2,1,REGULAR,3pt,137,,jumpshot,T. Scrubb,17,2021,Niagara River Lions
1304,0,6.0799999237061,47.650001525879,12,12,2,1,REGULAR,2pt,157,,layup,J. Babic,9,2021,Niagara River Lions
